day,rule,regime,hour,vc_inner
9,El Farol,tou,20,0.024385749098044023
9,El Farol,tou,21,0.016156997314164586
9,El Farol,tou,22,0.008844247120935532
9,El Farol,tou,23,0.004495805378011044
10,El Farol,tou,0,0.006360935506457416
10,El Farol,tou,1,0.003477169569968138
10,El Farol,tou,2,0.006689421358119755
10,El Farol,tou,3,0.008482266797145683
10,El Farol,tou,4,0.0047734138270206245
10,El Farol,tou,5,0.007818148075005416
10,El Farol,tou,6,0.028774368026393955
10,El Farol,tou,7,0.06606487511283636
10,El Farol,tou,8,0.10857076415058467
10,El Farol,tou,9,0.10863820604782282
10,El Farol,tou,10,0.0783823867108933
10,El Farol,tou,11,0.05548472015238377
10,El Farol,tou,12,0.047236354005902884
10,El Farol,tou,13,0.040423725509208426
10,El Farol,tou,14,0.051835091655595494
10,El Farol,tou,15,0.03465394331315405
10,El Farol,tou,16,0.041034702523063245
10,El Farol,tou,17,0.06596781011251991
10,El Farol,tou,18,0.0657610883957498
10,El Farol,tou,19,0.03261134966621076
10,El Farol,tou,20,0.02720707826314323
10,El Farol,tou,21,0.011204110897860699
10,El Farol,tou,22,0.005781358509010824
10,El Farol,tou,23,0.00755253684840323
11,El Farol,tou,0,0.004510323339708003
11,El Farol,tou,1,0.012819362032696688
11,El Farol,tou,2,0.004337489840924918
11,El Farol,tou,3,0.00717966436446983
11,El Farol,tou,4,0.0030447037065839512
11,El Farol,tou,5,0.004178600721369212
11,El Farol,tou,6,0.024212457563383093
11,El Farol,tou,7,0.054074293435034025
11,El Farol,tou,8,0.09528273814905013
11,El Farol,tou,9,0.10894059653326908
11,El Farol,tou,10,0.06448701901991191
11,El Farol,tou,11,0.05619796310118415
11,El Farol,tou,12,0.05451602017250297
11,El Farol,tou,13,0.031007651154090744
11,El Farol,tou,14,0.05711709343225611
11,El Farol,tou,15,0.05004880496107926
11,El Farol,tou,16,0.06818990882077501
11,El Farol,tou,17,0.06830750444129462
11,El Farol,tou,18,0.045269239480302
11,El Farol,tou,19,0.03216836862206822
11,El Farol,tou,20,0.0177387903912581
11,El Farol,tou,21,0.013099087622455059
11,El Farol,tou,22,0.00883156337327808
11,El Farol,tou,23,0.011363555939369248
12,El Farol,tou,0,0.004245262389484808
12,El Farol,tou,1,0.0076478958961571164
12,El Farol,tou,2,0.0054853461353584695
12,El Farol,tou,3,0.006040112192018754
12,El Farol,tou,4,0.003474787397363302
12,El Farol,tou,5,0.011373151264086634
12,El Farol,tou,6,0.032842897704182084
12,El Farol,tou,7,0.057170899199459196
12,El Farol,tou,8,0.1249128713405139
12,El Farol,tou,9,0.10975123592657499
12,El Farol,tou,10,0.08432114279185426
12,El Farol,tou,11,0.06242103094279704
12,El Farol,tou,12,0.03619499229198356
12,El Farol,tou,13,0.04431110285996407
12,El Farol,tou,14,0.03380104587019615
12,El Farol,tou,15,0.04277374106260834
12,El Farol,tou,16,0.0377048562427347
12,El Farol,tou,17,0.06044224249580327
12,El Farol,tou,18,0.04410104763049696
12,El Farol,tou,19,0.03835336885819385
12,El Farol,tou,20,0.02444928968130907
12,El Farol,tou,21,0.01593122311288507
12,El Farol,tou,22,0.009321574157064695
12,El Farol,tou,23,0.003729489005260751
13,El Farol,tou,0,0.006236404456114085
13,El Farol,tou,1,0.008202761621259078
13,El Farol,tou,2,0.006908769927356509
13,El Farol,tou,3,0.0037505836277156143
13,El Farol,tou,4,0.004206284747294921
13,El Farol,tou,5,0.005507102858260342
13,El Farol,tou,6,0.017731738723519044
13,El Farol,tou,7,0.05889591936820404
13,El Farol,tou,8,0.11932139872793991
13,El Farol,tou,9,0.10420578377205593
13,El Farol,tou,10,0.07078700805856217
13,El Farol,tou,11,0.05714877365663887
13,El Farol,tou,12,0.04331387125816038
13,El Farol,tou,13,0.0352498675416575
13,El Farol,tou,14,0.05053849648404025
13,El Farol,tou,15,0.04912883275475362
13,El Farol,tou,16,0.061027144016825366
13,El Farol,tou,17,0.06968248351348948
13,El Farol,tou,18,0.034108739543478095
13,El Farol,tou,19,0.037049120089805654
13,El Farol,tou,20,0.015481817631208268
13,El Farol,tou,21,0.015076274937345428
13,El Farol,tou,22,0.011029160618610147
13,El Farol,tou,23,0.01020025600722664
14,El Farol,tou,0,0.007779604784936786
14,El Farol,tou,1,0.007842455038686842
14,El Farol,tou,2,0.00395570150565934
14,El Farol,tou,3,0.005283496939573377
14,El Farol,tou,4,0.004868964813818796
14,El Farol,tou,5,0.0058080562551566
14,El Farol,tou,6,0.03867215256822797
14,El Farol,tou,7,0.07701675126760327
14,El Farol,tou,8,0.12229794000985504
14,El Farol,tou,9,0.11209155296822897
14,El Farol,tou,10,0.0639679572811029
14,El Farol,tou,11,0.044932654380727514
14,El Farol,tou,12,0.032168480429646276
14,El Farol,tou,13,0.044879084985279004
14,El Farol,tou,14,0.05107967382780627
14,El Farol,tou,15,0.04259780515612238
14,El Farol,tou,16,0.04005993132828724
14,El Farol,tou,17,0.05189690225148786
14,El Farol,tou,18,0.060645242343427025
14,El Farol,tou,19,0.03266896537975012
14,El Farol,tou,20,0.020906738874014893
14,El Farol,tou,21,0.019949723162399107
14,El Farol,tou,22,0.009662732178243554
14,El Farol,tou,23,0.017250848854708116
