day,rule,regime,hour,fA,fB,fC,fD,fE,fF
10,Exp-Decay,No-Charge,8,114744.00292024667,164599.79187533658,211776.372415764,279711.1495709929,207356.19713054714,3368725.6855787244
10,Exp-Decay,No-Charge,9,87590.06119767166,133926.1333523833,228229.13285785296,258401.8379611347,131039.94303119493,4929448.633288766
10,Exp-Decay,No-Charge,10,89130.30515109574,153318.39415195253,269186.6985307531,233001.0915554507,175403.145453025,4106915.2532499423
10,Exp-Decay,No-Charge,11,122773.30602218605,181828.9535548913,255817.4886601239,286277.21453020966,215069.0292677628,2878608.067227916
10,Exp-Decay,No-Charge,12,145094.71095351715,210505.4261345988,214076.02796446264,403798.2476104111,313085.6349954459,1978198.7364849583
10,Exp-Decay,No-Charge,13,173168.41738219725,227518.13847058162,299056.9752848979,355930.7511726557,239281.25143080347,1594571.7206537125
10,Exp-Decay,No-Charge,14,172073.40733124892,198366.0098558331,401001.6640555358,386264.67081113043,220320.99937613483,1266423.9689379344
10,Exp-Decay,No-Charge,15,155614.8776193063,234213.26275427054,367106.09654791624,529345.6006040326,285766.11877713335,893795.7071603587
10,Exp-Decay,No-Charge,16,149220.47791497616,220171.04748351072,264911.9757300522,437897.7514559283,385001.77216271486,1411059.2654418238
10,Exp-Decay,No-Charge,17,110500.2621798055,197919.13981247932,238032.70315010566,311135.186264562,275249.9627804691,2768849.5782565735
10,Exp-Decay,No-Charge,18,116654.9468173707,154578.52121990308,228104.2008704654,246901.66982000822,261104.6581795203,3367575.5954059754
10,Exp-Decay,No-Charge,19,117227.66920646178,169150.6296527649,239757.8462354422,327693.1412793125,292204.53540632915,2735281.3875596114
10,Exp-Decay,No-Charge,20,147826.08705965598,226100.44993516858,324659.09648393415,376419.28499762865,303458.67199241585,1426570.70550436
10,Exp-Decay,No-Charge,21,216107.80937191035,287849.15763767215,406989.5237750105,317837.42771210294,135846.55122356617,451834.6694658053
10,Exp-Decay,No-Charge,22,293221.934418957,351376.8460886629,212612.23770833403,94615.08607252203,50704.680666182794,159111.73612747513
10,Exp-Decay,No-Charge,23,388289.88718530454,187577.52031930018,75561.17387347472,55401.77809319554,40924.899614035545,71421.24427528497
10,Exp-Decay,No-Charge,0,376782.75059135986,122727.01730247661,62947.580138372345,76426.55681002085,26503.26779294412,56058.15564268624
10,Exp-Decay,No-Charge,1,360426.2963990625,85461.79990578984,68564.28821978034,64360.78004071247,24557.88992999758,51757.98914956805
10,Exp-Decay,No-Charge,2,311620.04220100713,79629.256932841,47015.710128475665,16701.681279500175,10989.49463596739,29633.727730946943
10,Exp-Decay,No-Charge,3,333825.4086112538,86062.0305628578,61193.33844289978,16347.268158779365,5170.900687526257,32656.839881735406
10,Exp-Decay,No-Charge,4,327005.9807102404,100966.04081838911,55763.463372196,14724.362320925742,2758.8351240531883,30162.477866590732
11,Exp-Decay,No-Charge,5,159261.05421427105,24791.354080184057,13801.236221463008,1662.8151059646416,1936.8305636334162,11761.232471903142
11,Exp-Decay,No-Charge,6,316813.53758667485,272240.8714004758,136816.9613143878,89567.34206294031,40966.207576763365,113293.39183112484
