day,rule,regime,hour,fA,fB,fC,fD,fE,fF
6,Exp-Decay,tou,1,279387.28403839684,60892.44592077185,38408.93655336041,19327.14815928737,13257.831725987633,20759.319031761068
6,Exp-Decay,tou,2,279551.6161888445,53012.53755787229,24211.98298568511,5457.100345733866,6357.072850199684,18607.385251283635
6,Exp-Decay,tou,3,299253.4199943696,59973.11103345354,11530.626885493011,6890.57103117608,6879.225343848155,11999.458101706268
6,Exp-Decay,tou,4,330239.62871479895,56454.65160618737,23663.57796874839,6880.111761488999,7002.810359084524,25929.4221872966
7,Exp-Decay,tou,5,94861.37618226506,9111.435257998317,3321.6966086101766,1359.1250242595208,2345.2550421270066,1894.5369348491774
7,Exp-Decay,tou,6,308819.10295895697,180773.97624975772,64954.64329117484,29209.095681188497,11868.366865652853,66682.21662169762
7,Exp-Decay,tou,7,222333.54185895674,307856.2976241847,360642.0152707406,159633.51735188658,95651.32905325254,361708.46187500213
7,Exp-Decay,tou,8,127019.13054696572,209055.83825550685,300377.71227134136,407202.95029684674,332636.21880066075,1628140.5384192308
7,Exp-Decay,tou,9,118372.4803185158,172173.05268273532,218480.98893299175,255847.8817754354,165001.76384994903,3022509.6302837855
7,Exp-Decay,tou,10,151840.56092838774,177247.24073705368,200683.29550615986,341761.07301385107,312483.4553688304,2214429.5580916246
7,Exp-Decay,tou,11,168342.32230322753,197653.9201776867,357829.748586719,396035.60216232756,186845.40484050848,1224862.1214454698
7,Exp-Decay,tou,12,196130.34900210565,260533.1219550121,442524.97030182235,233170.28452513824,155031.25509943397,707203.2048798577
7,Exp-Decay,tou,13,213239.48997256433,278543.9212959299,440478.6250552976,181650.30058091023,149892.92906838996,399216.3916005406
7,Exp-Decay,tou,14,194189.55838230337,286386.16843498184,385876.9368860097,239948.4902122063,134724.65428244724,408434.20307555
7,Exp-Decay,tou,15,198996.23905814404,308936.17958780617,399363.4324409422,266058.18032843596,95226.51461481163,397384.70499603875
7,Exp-Decay,tou,16,185060.18930790498,300715.92364612,432755.9307052458,288353.1107935249,140904.5012397447,595110.6755540431
7,Exp-Decay,tou,17,152438.39097202136,244808.8377599817,379931.02007677424,347488.37311928737,321018.37403027475,1138529.8150745712
7,Exp-Decay,tou,18,155306.765098728,215652.35876153436,320337.7484335559,448875.30020621885,300422.64561462816,1363101.6782590772
7,Exp-Decay,tou,19,199205.96929820807,184567.67478047716,319737.5929548304,420323.08548774547,321830.157548976,1000762.8821598288
7,Exp-Decay,tou,20,216104.59272166842,210692.62842174814,395372.99096175807,396523.0532367205,166555.19810743222,487584.861209069
7,Exp-Decay,tou,21,260889.9063920848,360304.2274926705,262447.05785164604,130455.23231777418,56545.35874349368,158201.1416667156
7,Exp-Decay,tou,22,351385.19978020026,214037.75071498507,92453.1251682699,34708.14713564649,6730.664730288877,77275.27437115452
7,Exp-Decay,tou,23,355663.83976707666,75214.1342008977,47978.24794733273,20072.107777309502,12084.270824613126,42811.549128958046
7,Exp-Decay,tou,0,335516.951929243,79201.30657048694,20113.066373320962,7852.318438302856,3867.609648877018,35930.67448203778
7,Exp-Decay,tou,1,334306.4718581011,65343.31404590717,16993.181580808152,5024.502387007686,4661.827342020107,29554.25094705334
7,Exp-Decay,tou,2,302087.347623974,46918.65793686111,8947.717511401688,9258.865251927564,7169.9959732997295,11926.51545796055
7,Exp-Decay,tou,3,293299.61900568637,56224.831591412745,5755.028642572842,6981.554811406841,3537.504448060066,16293.014684079668
7,Exp-Decay,tou,4,277630.3687279952,35502.674721466254,4906.009210823852,3432.445025360258,7027.634775747721,15207.63101057803
8,Exp-Decay,tou,5,116486.14573200273,16631.98333109508,5435.682208938838,1392.4046464583075,504.7670325823893,304.3189191453872
8,Exp-Decay,tou,6,323060.2073287576,115041.07771623271,36731.13027679341,23272.69837560728,17713.544318594824,41531.18594938995
8,Exp-Decay,tou,7,232559.44235108217,251549.23579720367,340852.9571587228,199828.45769575526,90469.30127189033,378951.9093122022
8,Exp-Decay,tou,8,134600.32137131202,177576.1294089782,250982.95731338774,344844.54072275804,297460.24545408756,2108997.831291711
8,Exp-Decay,tou,9,119728.56890235124,169537.17167182325,251553.11602147724,180711.19230625,139736.22858981934,3395545.9546753317
8,Exp-Decay,tou,10,114185.36618894985,239228.47130498503,255945.7886443302,299207.6936903872,305359.19868499384,2461130.2692434476
8,Exp-Decay,tou,11,167824.15714633395,226104.23643770785,377950.8720205234,357737.4366789395,207893.96560947507,1409994.6250915735
8,Exp-Decay,tou,12,192258.71000418943,246574.55696255286,417915.91627335234,346569.4375490606,197717.22215976455,700310.3787962305
8,Exp-Decay,tou,13,230793.81127380198,240234.3402838269,440116.6216598244,256097.67490875404,137698.606221043,552439.142830785
8,Exp-Decay,tou,14,235110.61196843444,253382.06696145568,449150.1584367281,201327.63714530406,110181.50334001228,351761.52908477304
8,Exp-Decay,tou,15,237960.36909281363,257683.9539886921,443494.70312184916,166855.98624315785,68679.90343463716,315667.0602727459
