day,rule,regime,hour,fA,fB,fC,fD,fE,fF
9,El Farol,tou,6,260727.82038853283,259284.42295783063,167951.85626100755,68074.30028519806,36735.28629928477,139620.56886066165
9,El Farol,tou,7,165970.97724222817,201865.69184263636,355812.5457762038,377032.4111129843,234363.6011340188,1134341.5667524515
9,El Farol,tou,8,96630.34262477522,136647.98119482075,211502.6904743108,267567.1534658987,222385.5889940291,4101635.6969431797
9,El Farol,tou,9,60835.83721753452,149627.45046750724,230862.06401872516,199511.63159064093,136235.369012898,5658786.566759882
9,El Farol,tou,10,73401.20436173369,171049.47988835102,207996.90677205796,226151.29427798922,178032.04880684282,5021934.609384262
9,El Farol,tou,11,98180.94812820313,204343.29006342293,246862.78043058852,253843.35033725345,263629.7511019834,3331909.5830735043
9,El Farol,tou,12,133640.14961253115,213692.9089560637,282213.4810580209,373109.3045557868,243399.27175256328,2106340.274467483
9,El Farol,tou,13,164584.37366503675,202082.9406492404,341046.67380585516,329624.5117990776,194192.5998532949,1665798.2546085555
9,El Farol,tou,14,167912.2835118206,211074.36702922496,331223.5732609051,310159.3731328841,226192.61417990198,1689355.2690307572
9,El Farol,tou,15,162962.60729589142,144808.15613680024,262576.58255673194,311231.61472685897,300962.6615065621,2228881.7792477533
9,El Farol,tou,16,124882.44606908587,181811.8662110944,219761.38408740086,300368.4525762456,283822.15364380815,2777743.2707010424
9,El Farol,tou,17,94953.59661398389,146615.32942153516,266160.2980006906,276882.87629894767,255381.66819435338,3624802.2320728125
9,El Farol,tou,18,88991.49268811979,138555.30069942088,248370.23062640807,267481.1524014447,173311.84763890767,4197006.640705237
9,El Farol,tou,19,116210.31586642921,171124.76258925625,233213.7976739637,272456.07766829507,222056.20712486238,3402712.106540104
9,El Farol,tou,20,140592.4736008071,194539.6533891664,231570.14682901467,379004.9561911659,289269.4488683676,2133116.15230584
9,El Farol,tou,21,182550.43298716666,186042.82385812508,353487.34035927785,474684.4721659735,237353.75340836347,1072638.8438302383
9,El Farol,tou,22,204488.1533293779,284594.74887922173,413414.0971995438,228531.03652244154,166218.6325616729,494596.93620306294
