link_id,sh,position,class,group,vc_peak,vcf_peak,los_peak,x1,y1,x2,y2,model_version
l_803,,peripheral,arterial,West,0.630053554552137,0.5380579913386379,C,59.673136359685195,61.809142099580896,60.49309885783969,61.46974642163667,v3-2026-07-30-trip-suppression-fix
l_622,,inner,arterial,CBD,0.7365126127784938,3.81852408128915,F,52.99486639803911,84.09342026471842,53.20093694328608,84.65719116161277,v3-2026-07-30-trip-suppression-fix
l_2149,SH16,peripheral,motorway,MWY,0.1411764705882353,0.22504684718986073,A,5.2022599061072095,11.210820503273808,5.55042624669366,11.231531264238088,v3-2026-07-30-trip-suppression-fix
l_311,,peripheral,arterial,West,6.947660954145438,6.714215238201862,F,43.22001107412681,45.54390816345848,43.99316223748298,47.39456392132523,v3-2026-07-30-trip-suppression-fix
l_274,,peripheral,arterial,East,0.8783487044356609,6.065581723824757,F,68.05855738158797,20.223184049712202,68.51290857770731,20.106699925429442,v3-2026-07-30-trip-suppression-fix
l_573,,peripheral,arterial,West,0.4163486225799736,2.7397337007020117,F,58.90864353705988,15.608008409911491,59.346238922922744,15.762116970461204,v3-2026-07-30-trip-suppression-fix
l_135,,inner,arterial,CBD,1.093942294543963,5.476056611308045,F,112.28206302975441,59.02432381747972,112.94925838259698,59.8226876909733,v3-2026-07-30-trip-suppression-fix
l_830,,peripheral,arterial,East,0.6587615283267457,4.1709191934321925,F,99.17731541250967,11.484994891160891,99.89088353938105,11.28254088547251,v3-2026-07-30-trip-suppression-fix
l_747,,peripheral,arterial,East,3.116235587410408,6.952097317552205,F,122.20863463755362,44.56887467562283,122.52951825010169,41.968299058293844,v3-2026-07-30-trip-suppression-fix
l_936,,inner,arterial,CBD,2.029541098207239,1.9119551227021012,F,69.71112581881982,57.89467136604405,71.4923297427907,62.51037667129816,v3-2026-07-30-trip-suppression-fix
l_2382,,boundary,arterial,East,0.5933544303797469,5.152062785873447,F,75.14637704604353,74.37686654868502,75.53466297520778,74.16527256262826,v3-2026-07-30-trip-suppression-fix
l_250,,peripheral,arterial,West,1.5132408575031526,6.3109220634724155,F,32.014169215528966,66.42387062720746,34.756290988467164,65.37382884878303,v3-2026-07-30-trip-suppression-fix
l_941,,boundary,arterial,East,0.7897854416216927,1.4859543397947086,F,87.4285688494408,74.16157052757397,88.09839164167468,73.93295303960706,v3-2026-07-30-trip-suppression-fix
l_1132,,boundary,arterial,West,2.3734177215189876,4.135808026348852,F,56.68502148924751,69.56657895168362,58.181820089244304,69.37691690467969,v3-2026-07-30-trip-suppression-fix
l_2150,SH1N,peripheral,motorway,MWY,0,0,A,44.04655926448033,75.14211483178401,44.47664374027952,74.92549784782389,v3-2026-07-30-trip-suppression-fix
