link_id,class,group,position,adt_obs,veh_day_model,implied_k,vcf_am
l_1569,motorway,MWY,peripheral,90000,507,0.7692307692307693,0.003398630402722514
l_1328,arterial,East,boundary,23275,11154,0.22727272727272727,0.34528267545725305
l_768,arterial,West,peripheral,17823,45708,0.1493174061433447,2.1443568496634886
l_882,arterial,East,peripheral,27324,22308,0.1660839160839161,0.5808742118468262
l_888,arterial,CBD,inner,12512,6045,0.3225806451612903,0.3992523279641281
l_2012,arterial,West,boundary,20224,53469,0.12399708242159008,1.8001247686582764
l_2227,motorway,MWY,peripheral,90000,110682,0.12508809020436928,0.8999419187683446
l_1288,arterial,West,peripheral,25000,54951,0.127750177430802,1.6178862768871374
l_1812,arterial,West,peripheral,30484,46917,0.14962593516209477,1.1214531098023592
l_732,arterial,East,peripheral,15906,44421,0.1360842844600527,2.1116660994400465
l_934,arterial,East,peripheral,9627,10998,0.1595744680851064,0.6097706199567126
l_250,arterial,West,peripheral,19825,38766,0.1358148893360161,1.351969625837853
l_2363,arterial,CBD,inner,30388,5655,0.2413793103448276,0.14032372116372974
l_289,arterial,West,peripheral,12562,13689,0.17094017094017094,0.7516444077172967
l_2357,motorway,MWY,peripheral,8296,45201,0.14667817083692838,4.076630984566141
l_855,arterial,East,boundary,20224,57213,0.136332651670075,1.9501162835638162
l_192,arterial,CBD,inner,25486,25467,0.20673813169984687,0.7877327070361891
l_2252,motorway,MWY,peripheral,85000,2730,0.2857142857142857,0.01655816009955136
l_603,arterial,East,peripheral,9354,31356,0.1865671641791045,2.720305380375305
l_2514,arterial,West,peripheral,8296,6396,0.24390243902439024,0.550549023742826
l_950,arterial,CBD,inner,13785,31356,0.16169154228855723,1.6423784367194798
l_2166,arterial,East,boundary,12615,39975,0.16585365853658537,2.37456340706823
l_1351,motorway,MWY,peripheral,90000,702,0.5555555555555556,0.007622904286094739
l_424,arterial,CBD,inner,25748,10920,0.23214285714285715,0.3078912039541198
l_1614,arterial,East,peripheral,20157,28431,0.18518518518518517,1.14487925906184
l_570,arterial,West,peripheral,28822,33540,0.13372093023255813,0.8191706044489733
l_2471,arterial,West,peripheral,34625,111306,0.15592151366503154,2.777565462697398
l_317,arterial,CBD,inner,16204,24960,0.1953125,1.2830639293296011
l_423,arterial,East,boundary,24996,35451,0.14301430143014301,0.9115083599002893
l_723,arterial,East,boundary,7124,12714,0.1687116564417178,1.0877872039026395
l_1746,motorway,MWY,peripheral,85000,138567,0.14916971573318322,1.1883526611012625
l_985,arterial,West,peripheral,11780,211107,0.10253094402364678,11.263842349656883
l_394,arterial,West,peripheral,16700,49764,0.14498432601880878,2.0355408668737596
l_821,arterial,East,peripheral,20157,28275,0.18620689655172415,1.133313126213087
l_23,arterial,CBD,inner,24996,47892,0.15065146579804561,1.322995528468291
l_1407,arterial,East,peripheral,20157,0,0,0
l_5,arterial,West,peripheral,43962,17004,0.1720183486238532,0.29117842089208457
l_1927,arterial,West,boundary,23275,14508,0.21505376344086022,0.4253390784865313
l_336,arterial,West,peripheral,18012,5889,0.23178807947019867,0.2709980284771565
l_528,arterial,CBD,inner,7124,15288,0.15306122448979592,1.2515295669902138
l_993,arterial,East,peripheral,27324,21840,0.16964285714285715,0.5677959083804905
l_545,arterial,West,peripheral,43962,16458,0.16587677725118483,0.2842431564653821
l_372,arterial,East,peripheral,15906,34242,0.17084282460136674,1.4302141893419382
l_1767,motorway,MWY,peripheral,95000,37908,0.1337448559670782,0.31253867664098295
l_293,arterial,West,peripheral,18012,7137,0.2459016393442623,0.30271428548484025
l_904,arterial,West,peripheral,11780,210405,0.10194624652455977,11.214416208634566
l_580,arterial,West,peripheral,34625,16809,0.16241299303944315,0.3709623669758394
l_1434,arterial,East,peripheral,9627,6201,0.22012578616352202,0.5281386700451828
l_1227,arterial,East,boundary,6446,0,0,0
l_2199,arterial,CBD,inner,30388,3627,0.26881720430107525,0.0810353582047775
l_2402,arterial,CBD,inner,25748,15990,0.2073170731707317,0.4390518321759311
l_116,arterial,West,peripheral,28822,40521,0.1347449470644851,0.9961918372221129
l_981,arterial,West,peripheral,17823,47190,0.1446280991735537,2.2059346438918084
l_2549,motorway,MWY,peripheral,95000,148083,0.13563339478535685,1.2401634481845354
l_808,arterial,East,peripheral,18554,5772,0.2702702702702703,0.2987870698058043
l_1193,arterial,CBD,inner,27326,22542,0.15570934256055363,0.5103102062497071
l_321,arterial,CBD,inner,16204,26052,0.19461077844311378,1.364222838780559
l_707,arterial,West,peripheral,43962,24336,0.15224358974358973,0.430225555866898
l_2074,motorway,MWY,peripheral,85000,68679,0.1902328222600795,0.7009572050530508
l_1680,arterial,West,peripheral,30484,48126,0.14181523500810372,1.1541150053792064
l_1082,arterial,East,boundary,23275,11076,0.176056338028169,0.35464489916882186
l_169,arterial,East,boundary,24996,40443,0.15429122468659595,1.085069985427726
l_240,arterial,West,peripheral,23197,4953,0.1968503937007874,0.16720658651541176
l_492,arterial,East,peripheral,15906,44421,0.1360842844600527,2.1114659879151914
l_2080,arterial,West,peripheral,30484,26130,0.1417910447761194,0.5703886949193385
l_426,arterial,East,peripheral,9627,14976,0.13020833333333334,0.8717498888085561
l_735,arterial,East,boundary,25748,26208,0.1636904761904762,0.7732526025652138
l_704,arterial,West,peripheral,28195,59124,0.1550131926121372,1.7207412156922712
l_921,arterial,West,boundary,16700,49764,0.14498432601880878,2.035371076407579
l_291,arterial,East,peripheral,12000,3510,0.2777777777777778,0.21475230739472892
l_2205,arterial,West,peripheral,12000,15873,0.14742014742014742,1.0715209779197143
l_203,arterial,CBD,inner,12615,46644,0.14632107023411373,2.556157877766931
l_1284,motorway,MWY,peripheral,90000,0,0,0
l_265,arterial,West,peripheral,17823,34827,0.1623740201567749,1.6286446793527165
l_728,arterial,West,peripheral,17823,16848,0.1736111111111111,0.6755020594910023
l_212,arterial,CBD,inner,25486,6591,0.23668639053254437,0.26833276733487804
l_156,arterial,CBD,inner,28195,60762,0.1540436456996149,1.7846667018303943
l_1818,motorway,MWY,peripheral,85000,103623,0.1580730146782085,1.0334164231811371
l_861,arterial,East,peripheral,10821,42120,0.14814814814814814,3.011838610930406
l_59,arterial,West,peripheral,28195,38376,0.1676829268292683,1.1258485439081354
l_626,arterial,CBD,inner,16293,23868,0.1715686274509804,0.941567075412965
l_844,arterial,East,peripheral,18554,5772,0.2702702702702703,0.29869320037196956
l_695,arterial,East,boundary,24996,39585,0.15763546798029557,1.0687063597202888
l_1132,arterial,West,boundary,20224,53859,0.11947863866763216,1.7977427192163125
l_304,arterial,West,peripheral,43962,22308,0.17482517482517482,0.3999074282143236
l_546,arterial,West,peripheral,43962,15678,0.17412935323383086,0.2705130195979546
l_230,arterial,West,peripheral,4318,16029,0.19464720194647203,2.5616098117849235
l_238,arterial,CBD,inner,25486,22659,0.18932874354561102,0.7396925363676722
l_70,arterial,East,peripheral,9627,9516,0.14344262295081966,0.5756894596818354
l_330,arterial,East,peripheral,27324,19734,0.1976284584980237,0.5125156305069832
l_903,arterial,East,peripheral,27324,15834,0.20935960591133004,0.49005214118439816
l_816,arterial,East,peripheral,15906,12402,0.22012578616352202,0.6115380256401043
l_2515,motorway,MWY,peripheral,90000,1326,0.4411764705882353,0.011778376381199065
l_609,arterial,CBD,inner,3000,13884,0.21067415730337077,3.3539624769508567
l_146,arterial,East,peripheral,25748,46176,0.15202702702702703,1.316202189447246
l_108,arterial,West,peripheral,16204,26286,0.20029673590504452,1.352461852842225
l_227,arterial,East,peripheral,27324,24024,0.1461038961038961,0.6020966484675264
l_1074,arterial,CBD,inner,21939,79872,0.13916015625,2.6870646310199695
l_538,arterial,East,peripheral,8869,6357,0.24539877300613497,0.5180700570372786
l_2422,motorway,MWY,boundary,90000,273,0.7142857142857143,0.0012183276876712402
l_1726,arterial,CBD,inner,9523,20787,0.19699812382739212,1.4660115741630504
l_1490,arterial,East,peripheral,22621,134238,0.1496223126089483,4.314845950179008
l_785,arterial,East,peripheral,15177,39000,0.155,2.022270156252659
l_1184,motorway,MWY,boundary,90000,1482,0.5263157894736842,0.012204783517080169
l_2302,arterial,East,peripheral,15177,3120,0.25,0.13887015340652809
l_106,arterial,East,peripheral,18554,25896,0.15060240963855423,0.8996687428810134
l_369,arterial,CBD,inner,16293,38064,0.15368852459016394,1.4684295790564859
l_2436,arterial,CBD,inner,23275,4953,0.3543307086614173,0.16556730143211446
l_664,arterial,East,peripheral,25748,25740,0.1590909090909091,0.6982433470875175
l_205,arterial,CBD,inner,16700,19773,0.22682445759368836,0.8117980981770426
l_1508,arterial,East,peripheral,25748,0,0,0
l_923,arterial,West,boundary,16700,4095,0.3333333333333333,0.12491230767414813
l_1274,arterial,CBD,inner,30388,8892,0.19736842105263158,0.20611809853977145
l_2057,arterial,East,boundary,25748,6552,0.23809523809523808,0.15515617159212342
l_154,arterial,East,peripheral,8771,132795,0.13362701908957417,11.181209330033122
l_2621,motorway,MWY,peripheral,85000,122187,0.14203638684966485,1.0592245117741081
l_204,arterial,West,peripheral,43962,16848,0.1736111111111111,0.2910195828395759
l_2048,arterial,East,boundary,21939,77844,0.14278557114228457,2.626338742332683
l_1754,arterial,East,boundary,22621,123630,0.1498422712933754,4.064514740672918
l_1370,arterial,East,peripheral,15481,37713,0.1654601861427094,1.8683634738758104
l_491,arterial,West,peripheral,43962,12363,0.15772870662460567,0.2201092887720757
l_1059,arterial,West,peripheral,16204,221481,0.11533720725479837,8.94103089756847
l_899,arterial,CBD,inner,15177,34476,0.16968325791855204,1.7888500139146306
l_248,arterial,East,peripheral,15481,26325,0.18518518518518517,1.3211169808383194
l_1501,arterial,West,peripheral,12815,16029,0.19464720194647203,0.862816996288891
l_244,arterial,CBD,inner,12615,43875,0.14666666666666667,2.4810278666256766
l_340,arterial,East,peripheral,15177,36426,0.16595289079229122,1.898394276380925
l_2597,arterial,CBD,inner,30388,19812,0.15748031496062992,0.5015686275516591
l_2140,arterial,West,peripheral,28822,8736,0.26785714285714285,0.2201541607558863
l_2209,arterial,CBD,inner,15177,33384,0.15771028037383178,1.7517005703600592
l_2384,arterial,West,boundary,20224,61932,0.12279596977329975,2.133718165883759
l_407,arterial,West,peripheral,12562,8190,0.19047619047619047,0.4677062119583965
l_2128,motorway,MWY,peripheral,85000,60762,0.1925545571245186,0.6171290776106967
l_600,arterial,West,peripheral,28822,33852,0.13248847926267282,0.8295099140553694
l_2689,arterial,East,peripheral,27324,0,0,0
l_320,arterial,West,boundary,16204,25896,0.19578313253012047,1.3399425630120732
l_113,arterial,West,peripheral,18012,9789,0.199203187250996,0.3884621423978141
l_1872,motorway,MWY,peripheral,85000,113607,0.1527634740817027,1.1138412288066124
l_672,arterial,East,peripheral,10821,45240,0.14224137931034483,3.2057050845484367
l_505,arterial,CBD,inner,8479,14313,0.20435967302452315,1.2205765592322777
l_1249,arterial,West,peripheral,8296,8502,0.1834862385321101,0.621489601116468
l_132,arterial,West,peripheral,4318,12285,0.23809523809523808,1.9819190317658402
l_122,arterial,West,boundary,16204,26286,0.20029673590504452,1.351355181878357
l_233,arterial,CBD,inner,25748,14664,0.2127659574468085,0.409795760316038
l_750,arterial,East,peripheral,18554,6708,0.1744186046511628,0.24130574332098406
l_339,arterial,East,peripheral,18554,6162,0.31645569620253167,0.3084689411988962
l_1270,arterial,West,peripheral,27326,195858,0.12046993229788928,4.829023309672777
l_1365,arterial,East,peripheral,12000,36114,0.15658747300215983,2.3409378945730475
l_613,arterial,West,peripheral,17823,12324,0.20569620253164558,0.5604874149887404
l_2639,arterial,East,boundary,23275,11973,0.21172638436482086,0.34641330222512895
l_429,arterial,East,peripheral,15906,11388,0.2054794520547945,0.5653851166292775
l_417,arterial,West,boundary,16293,1794,0.32608695652173914,0.06194181255354783
l_747,arterial,East,peripheral,9627,7176,0.19021739130434784,0.4637538226904395
l_959,arterial,East,peripheral,30388,15288,0.14030612244897958,0.312196177675283
l_68,arterial,East,peripheral,15481,26559,0.18355359765051396,1.4142358311060985
l_83,arterial,CBD,inner,12793,15990,0.2073170731707317,0.9504207801915523
l_643,arterial,East,peripheral,18554,6981,0.25139664804469275,0.3030117439731109
l_355,arterial,East,boundary,18554,1092,0.5357142857142857,0.02673290340931062
l_590,arterial,East,peripheral,15481,35490,0.17032967032967034,1.7558875963962834
l_9,arterial,West,peripheral,19825,39819,0.15181194906953965,1.3980727058402396
l_2522,arterial,CBD,inner,30388,234,0.8333333333333334,0.009393897245216085
l_2144,arterial,East,boundary,38827,16536,0.2358490566037736,0.3509336906415709
l_1566,arterial,East,peripheral,21939,82329,0.14448128848886785,2.8115278019384884
l_1025,arterial,CBD,inner,12512,5070,0.3076923076923077,0.30889373056334424
l_806,arterial,CBD,inner,13785,26910,0.15217391304347827,1.463703720982776
l_160,arterial,East,boundary,38827,9867,0.21739130434782608,0.1954591150752259
l_1544,motorway,MWY,peripheral,85000,114465,0.1567291311754685,1.1255806992034476
l_354,arterial,East,boundary,18554,4095,0.42857142857142855,0.1421078644698912
l_984,arterial,CBD,inner,12615,44031,0.1550044286979628,2.59374552869459
l_1765,motorway,MWY,peripheral,95000,81042,0.1660250240615977,0.7016709676626955
l_588,arterial,West,peripheral,28195,59124,0.1550131926121372,1.719804698538601
l_224,arterial,East,peripheral,15481,31785,0.18404907975460122,1.6367806665299038
l_907,arterial,West,peripheral,17823,14976,0.16927083333333334,0.6063721628829514
l_586,arterial,East,peripheral,15481,25701,0.18968133535660092,1.3943973974305368
l_1367,arterial,CBD,inner,25486,7527,0.23316062176165803,0.28933174880453916
l_246,arterial,West,peripheral,28822,42900,0.1409090909090909,1.076990520061185
l_16,arterial,West,peripheral,28195,37362,0.1722338204592902,1.1023111160828627
l_35,arterial,West,peripheral,43962,15366,0.1649746192893401,0.2604156278825747
l_1241,arterial,West,peripheral,8296,17862,0.17467248908296942,1.6068501737082224
l_1842,arterial,East,peripheral,25748,36504,0.15491452991452992,0.9498267360768142
l_857,arterial,East,peripheral,8771,131820,0.13313609467455623,10.966355816796192
l_2485,arterial,West,peripheral,90000,2886,0.33783783783783783,0.02125250435737975
l_2379,arterial,East,boundary,30388,5460,0.25,0.11365485202936408
l_832,arterial,West,peripheral,43962,14196,0.16483516483516483,0.23640021229601502
l_606,arterial,West,peripheral,28195,59124,0.1517150395778364,1.7199105821293252
l_1283,arterial,West,peripheral,9523,12051,0.1779935275080906,0.8283466351664479
l_343,arterial,West,peripheral,11780,4017,0.24271844660194175,0.22077396246209766
l_818,arterial,West,peripheral,28822,5226,0.22388059701492538,0.15284714552221837
l_490,arterial,West,peripheral,43962,21762,0.17921146953405018,0.39119059802110584
l_988,arterial,East,boundary,9523,21567,0.189873417721519,1.4624379302841646
l_444,arterial,East,peripheral,9627,10998,0.1595744680851064,0.6096747910786279
l_775,arterial,East,peripheral,18554,10140,0.23076923076923078,0.36302652797563767
l_1348,arterial,West,peripheral,30484,47580,0.14754098360655737,1.1450677956568385
l_2043,arterial,CBD,inner,12512,6084,0.19230769230769232,0.33431438376138944
l_744,arterial,West,peripheral,34625,16653,0.16393442622950818,0.40016813208032614
l_997,arterial,East,peripheral,15177,36426,0.16595289079229122,1.8982764053859469
l_389,arterial,CBD,inner,25748,19422,0.1706827309236948,0.5667318576287665
l_288,arterial,West,peripheral,12562,13377,0.1749271137026239,0.7213037329582109
l_911,arterial,West,peripheral,28195,37440,0.16666666666666666,1.1040751835981761
l_686,arterial,CBD,inner,25748,6357,0.27607361963190186,0.14222475004548873
l_680,arterial,CBD,inner,1564,7332,0.2393617021276596,3.6908311287121123
l_1267,arterial,East,boundary,30388,1092,0.5357142857142857,0.037943912842356965
l_2091,arterial,East,peripheral,20157,31902,0.18948655256723718,1.291000351550238
l_2253,arterial,CBD,inner,27326,0,0,0
l_2688,arterial,CBD,inner,27326,25350,0.13846153846153847,0.582508416158027
l_253,arterial,CBD,inner,25748,21840,0.16964285714285715,0.6412008233752184
l_1383,arterial,West,peripheral,28822,11466,0.1870748299319728,0.2884495324495621
l_512,arterial,East,peripheral,10658,4758,0.28688524590163933,0.37516753010826465
l_225,arterial,East,peripheral,27324,14898,0.19633507853403143,0.4248377842030231
l_471,arterial,West,peripheral,12562,17511,0.155902004454343,1.050075843600496
l_2173,arterial,West,boundary,3000,7527,0.20725388601036268,1.5644205800297075
l_2647,motorway,MWY,peripheral,85000,31512,0.21658415841584158,0.3316750052098648
l_133,arterial,East,peripheral,21939,33969,0.14925373134328357,1.103225459392122
l_1534,motorway,MWY,peripheral,95000,0,0,0
l_2495,arterial,CBD,inner,20224,53391,0.1241782322863404,1.7866034896304168
l_348,arterial,West,peripheral,18012,7137,0.2185792349726776,0.3017889500508549
l_733,arterial,West,peripheral,8296,624,0.625,0.07906378118172465
l_182,arterial,West,peripheral,16700,4563,0.29914529914529914,0.1403656118585999
l_431,arterial,East,peripheral,15906,11154,0.2097902097902098,0.5343748361776648
l_443,arterial,West,peripheral,25694,9711,0.24096385542168675,0.2563184103902728
l_1313,arterial,CBD,inner,30388,624,0.625,0.014781327351942035
l_2425,arterial,West,peripheral,23275,14508,0.22849462365591397,0.42533086109591195
l_2176,arterial,East,peripheral,18554,0,0,0
l_830,arterial,East,peripheral,27324,15678,0.1865671641791045,0.3686147122946248
l_1145,arterial,East,boundary,3000,33696,0.13310185185185186,8.059909374591504
l_235,arterial,East,peripheral,15481,31785,0.18404907975460122,1.6370391477901638
l_466,arterial,West,peripheral,16734,22074,0.15901060070671377,1.056361936704498
l_848,arterial,West,peripheral,8296,11583,0.16835016835016836,0.9754075401797045
l_375,arterial,West,peripheral,12562,13377,0.1749271137026239,0.72172282571227
l_1598,motorway,MWY,peripheral,90000,111462,0.12071378586424072,0.9006514580117799
l_968,arterial,CBD,inner,24996,35763,0.14721919302071973,0.9169449607474194
l_1779,arterial,West,peripheral,19825,43524,0.1478494623655914,1.5063165317653404
l_477,arterial,CBD,inner,25486,81354,0.12943432406519656,2.4112463432262676
l_190,arterial,CBD,inner,16700,2769,0.28169014084507044,0.05378531669214076
l_2457,motorway,MWY,peripheral,85000,4602,0.2966101694915254,0.04465115284666777
l_1722,arterial,CBD,inner,12793,29172,0.16042780748663102,1.5787080828678313
l_172,arterial,CBD,inner,8479,14157,0.1928374655647383,1.2913507701610474
l_2114,motorway,MWY,peripheral,90000,185055,0.12223393045310854,1.4372438296860652
l_63,arterial,East,peripheral,9627,17199,0.1473922902494331,1.063797163044714
l_473,arterial,West,peripheral,12562,8190,0.19047619047619047,0.46815119461127397
l_539,arterial,East,peripheral,12000,4836,0.28225806451612906,0.2640428695201398
l_459,arterial,East,peripheral,18554,0,0,0
l_691,arterial,West,peripheral,43962,7332,0.2127659574468085,0.1394861010926498
l_2602,motorway,MWY,peripheral,95000,147069,0.13789445770352693,1.228201226689707
l_2382,arterial,East,boundary,20224,56043,0.13917884481558804,1.987703412111758
l_2557,arterial,West,peripheral,3000,234,1.6666666666666667,0.044239092889276466
l_1380,arterial,East,peripheral,20157,14001,0.23676880222841226,0.5779129237465809
l_1770,motorway,MWY,peripheral,90000,184665,0.11404435058078141,1.4516316270303184
l_1002,arterial,East,boundary,30388,15288,0.14030612244897958,0.31216312740503055
l_475,arterial,East,peripheral,38827,8463,0.2304147465437788,0.16597493725943496
l_989,arterial,West,peripheral,30484,135057,0.14871498700548658,3.5850636729110295
l_2297,arterial,West,peripheral,30484,51558,0.1361573373676248,1.2516864804830115
l_1098,arterial,East,peripheral,27324,16770,0.18604651162790697,0.5083128353475487
l_125,arterial,CBD,inner,12259,9126,0.23504273504273504,0.6045378101380436
l_504,arterial,East,peripheral,38827,8463,0.2304147465437788,0.16571595692814678
l_2413,arterial,CBD,inner,30388,9282,0.16806722689075632,0.22128349585084173
l_1271,arterial,West,peripheral,27326,11739,0.19933554817275748,0.3238623095442376
l_1803,arterial,East,boundary,9523,0,0,0
l_2197,motorway,MWY,boundary,90000,164970,0.12293144208037825,1.2935283400339879
l_2292,arterial,CBD,inner,30388,23790,0.16393442622950818,0.5769157039500433
l_1820,arterial,East,peripheral,9523,25077,0.14774494556765164,1.7802920824201003
l_2210,arterial,East,peripheral,25748,37128,0.15231092436974789,0.9744063550044065
l_214,arterial,West,peripheral,8296,11895,0.16393442622950818,1.1974353434429341
l_922,arterial,East,peripheral,12615,56004,0.14972144846796656,3.2610016224095983
l_401,arterial,CBD,inner,4804,11427,0.27303754266211605,1.8951114535305875
l_392,arterial,CBD,inner,1564,15366,0.17766497461928935,5.967078288755701
l_381,arterial,East,peripheral,15481,26169,0.18628912071535023,1.4138125486053812
l_862,arterial,West,peripheral,16293,2574,0.30303030303030304,0.1335471102791575
l_77,arterial,East,peripheral,9627,7566,0.18041237113402062,0.4631521187714465
l_1686,arterial,West,peripheral,28822,8541,0.228310502283105,0.17605405078209904
l_268,arterial,West,peripheral,8296,12051,0.1941747572815534,1.2221250365864993
l_713,arterial,CBD,inner,12615,43875,0.14666666666666667,2.5212801218698755
l_1749,arterial,East,boundary,22621,124878,0.15302935665209244,4.088381358869291
l_271,arterial,West,peripheral,34625,15834,0.18472906403940886,0.3561246034765179
l_308,arterial,CBD,inner,8479,12909,0.22658610271903323,1.2216553288996963
l_513,arterial,CBD,inner,4804,10725,0.2545454545454545,1.946108995553543
l_25,arterial,CBD,inner,25486,81744,0.12881679389312978,2.4320810258247003
l_674,arterial,East,peripheral,15906,10257,0.19011406844106463,0.46295619884909645
l_506,arterial,CBD,inner,34625,87009,0.1523980277902286,2.025317705524518
l_425,arterial,West,peripheral,17823,7254,0.1881720430107527,0.3387460640177616
l_141,arterial,CBD,inner,8479,14937,0.195822454308094,1.3455444970206585
l_1683,arterial,East,peripheral,4863,19851,0.16699410609037327,3.414756308003315
l_2213,motorway,MWY,peripheral,8296,24570,0.15873015873015872,2.1392405118052613
l_29,arterial,East,peripheral,34625,14742,0.21164021164021163,0.3379162982981677
l_2219,arterial,East,peripheral,18554,5343,0.3284671532846715,0.23856562327849185
l_313,arterial,East,peripheral,10821,40482,0.15895953757225434,2.8654569502041136
l_949,arterial,CBD,inner,12615,44499,0.15775635407537247,2.648039805543956
l_198,arterial,CBD,inner,16700,468,0.8333333333333334,0.018923127386577365
l_126,arterial,CBD,inner,16204,26442,0.18436578171091444,1.375414968634712
l_1923,arterial,CBD,inner,12793,1599,0.4878048780487805,0.041937289007207355
l_779,arterial,West,peripheral,34625,15171,0.16709511568123395,0.3438591035654744
l_1894,arterial,East,boundary,6446,19422,0.15060240963855423,1.7895301554000473
l_1552,motorway,MWY,peripheral,85000,136968,0.14379271070615035,1.172390933387583
l_305,arterial,East,peripheral,15481,24063,0.19448946515397084,1.3033569776397078
l_1762,arterial,West,peripheral,34625,117,1.6666666666666667,0
l_1581,arterial,CBD,inner,8479,21684,0.17985611510791366,1.9692693640002161
l_820,arterial,CBD,inner,20224,57213,0.136332651670075,1.9541554321452972
l_1171,arterial,East,peripheral,12000,38454,0.16734279918864098,2.489843107531119
l_388,arterial,East,peripheral,4863,37635,0.16580310880829016,6.067957124416768
l_2215,motorway,MWY,boundary,90000,1053,0.37037037037037035,0.00477575839569072
l_894,arterial,CBD,inner,12615,44031,0.14614703277236493,2.559469835533572
l_1017,arterial,East,peripheral,22621,123630,0.14826498422712933,4.060832235296351
l_1760,arterial,West,peripheral,34625,16263,0.15587529976019185,0.3901964705713275
l_856,arterial,West,boundary,13785,33930,0.1724137931034483,1.7983836500540042
l_312,arterial,CBD,inner,21939,38883,0.16549648946840523,1.2634058012156735
l_1318,arterial,East,boundary,27326,22542,0.15570934256055363,0.5105583655728737
l_766,arterial,West,peripheral,16700,15249,0.16624040920716113,0.5214413160637559
l_1205,arterial,East,boundary,30388,6045,0.22580645161290322,0.14189602044300204
l_1741,arterial,CBD,inner,30388,5031,0.1937984496124031,0.09934883850049751
l_654,arterial,West,peripheral,28195,37752,0.17045454545454544,1.1196102137348347
l_771,arterial,CBD,inner,25748,16458,0.17772511848341233,0.4731098896881817
l_2255,arterial,West,peripheral,34625,111306,0.15592151366503154,2.7771529752682977
l_185,arterial,CBD,inner,8869,8931,0.24017467248908297,0.760059956493608
l_1393,arterial,East,peripheral,4863,17160,0.1590909090909091,2.5145249504843608
l_2327,motorway,MWY,peripheral,95000,159744,0.130615234375,1.2824363019180924
l_96,arterial,West,peripheral,17823,48126,0.14991896272285252,2.233859347576407
l_556,arterial,West,peripheral,43962,27534,0.1558073654390935,0.4943302146042954
l_994,arterial,West,peripheral,28195,40053,0.16066212268743915,1.1621254706675153
l_1780,arterial,West,peripheral,34625,87399,0.1494868362338242,2.061683921803406
l_789,arterial,East,boundary,30388,9126,0.19230769230769232,0.22154121016132147
l_737,arterial,CBD,inner,21939,71838,0.14386536373507058,2.4506486653038984
l_295,arterial,East,boundary,24996,38649,0.16145307769929365,1.0581105725848932
l_72,arterial,West,peripheral,12562,13923,0.15406162464985995,0.7707498140418617
l_441,arterial,East,peripheral,9627,14742,0.13227513227513227,0.8716416826247163
l_127,arterial,West,boundary,11780,210327,0.10383830891896903,11.30560100091391
l_584,arterial,West,peripheral,28822,37362,0.13569937369519833,0.9006393664308779
l_670,arterial,East,peripheral,21939,33969,0.14351320321469574,1.1032822081064066
l_1236,arterial,East,boundary,30388,20163,0.1450676982591876,0.48103222085140573
l_276,arterial,West,peripheral,15177,5187,0.2631578947368421,0.23683466768902287
l_48,arterial,East,peripheral,15481,23517,0.19900497512437812,1.2446848176762002
l_843,arterial,West,peripheral,16700,15249,0.16624040920716113,0.5217741535901158
l_494,arterial,West,peripheral,17823,8892,0.19736842105263158,0.3974944621454892
l_783,arterial,West,peripheral,43962,27768,0.1544943820224719,0.5024370358837498
l_88,arterial,West,peripheral,12562,4680,0.25,0.31254384755277753
l_445,arterial,East,peripheral,12000,3276,0.2976190476190476,0.19971118366764445
l_725,arterial,East,peripheral,27324,15444,0.17676767676767677,0.44269631734911336
l_2138,motorway,MWY,peripheral,90000,11661,0.23411371237458195,0.07862527047666258
l_1494,arterial,West,peripheral,25694,4485,0.21739130434782608,0.09910010510729854
l_1469,arterial,East,peripheral,27324,0,0,0
l_241,arterial,East,peripheral,9354,27456,0.1846590909090909,2.476998621446417
l_465,arterial,West,peripheral,16734,12207,0.19169329073482427,0.5684030624754717
l_666,arterial,East,peripheral,25748,25896,0.15813253012048192,0.7019057209604399
l_974,arterial,East,peripheral,27324,23478,0.15780730897009967,0.5977477676016925
l_776,arterial,East,peripheral,6838,3978,0.29411764705882354,0.5103160488772717
l_30,arterial,West,peripheral,28195,39273,0.16385302879841113,1.1412924981259391
l_2623,arterial,West,peripheral,20224,61932,0.12279596977329975,2.138260288769502
l_2565,arterial,CBD,inner,27326,24882,0.14106583072100312,0.5758386369391033
l_377,arterial,East,peripheral,9627,9516,0.14344262295081966,0.5751533107453025
l_152,arterial,East,boundary,8479,13065,0.208955223880597,1.2452149132908061
l_1909,arterial,East,peripheral,9627,11505,0.2033898305084746,0.9564535005118099
l_794,arterial,West,peripheral,7783,13182,0.22189349112426035,1.6013790310056983
l_1998,arterial,CBD,inner,27326,45474,0.137221269296741,1.0471525668035508
l_811,arterial,CBD,inner,16204,26130,0.1865671641791045,1.3391221550701857
l_2101,arterial,West,peripheral,8296,19032,0.17418032786885246,1.7230728699249165
l_1466,arterial,CBD,inner,3000,2340,0.3333333333333333,0.33941994016920235
l_917,arterial,East,boundary,30388,10920,0.19642857142857142,0.2243675542255807
l_1177,arterial,West,peripheral,34625,468,0.8333333333333334,0.010192861940676043
l_884,arterial,West,peripheral,28195,61737,0.15792798483891346,1.8073533852398513
l_893,arterial,East,peripheral,10821,45552,0.14554794520547945,3.2709590737550807
l_148,arterial,West,peripheral,12562,9828,0.17857142857142858,0.509403002403141
l_804,arterial,West,peripheral,16700,16341,0.15513126491646778,0.5480986657873212
