day,rule,regime,hour,vc_inner
11,Q-Learning,flat,6,0.01954597488212545
11,Q-Learning,flat,7,0.09826209473665115
11,Q-Learning,flat,8,0.1758124958571755
11,Q-Learning,flat,9,0.1939965153753542
11,Q-Learning,flat,10,0.13060674660878485
11,Q-Learning,flat,11,0.06834466688044553
11,Q-Learning,flat,12,0.03882669885020242
11,Q-Learning,flat,13,0.033362407972076374
11,Q-Learning,flat,14,0.04355848680613623
11,Q-Learning,flat,15,0.03024733943057545
11,Q-Learning,flat,16,0.06748420462295401
11,Q-Learning,flat,17,0.07027919282612051
11,Q-Learning,flat,18,0.05384503297618836
11,Q-Learning,flat,19,0.062121731287964436
11,Q-Learning,flat,20,0.02468473895723607
11,Q-Learning,flat,21,0.03000437423127932
11,Q-Learning,flat,22,0.028401620916993303
11,Q-Learning,flat,23,0.024602608031316395
12,Q-Learning,flat,0,0.015856880404498945
12,Q-Learning,flat,1,0.02815040299238407
12,Q-Learning,flat,2,0.017523106416412068
12,Q-Learning,flat,3,0.018885301226061923
12,Q-Learning,flat,4,0.018837532256954136
12,Q-Learning,flat,5,0.026791876902078512
12,Q-Learning,flat,6,0.05202041656771103
12,Q-Learning,flat,7,0.12485292794866998
12,Q-Learning,flat,8,0.23121981308259795
12,Q-Learning,flat,9,0.29625555326263014
12,Q-Learning,flat,10,0.19909363468850155
12,Q-Learning,flat,11,0.11333745899020274
12,Q-Learning,flat,12,0.08292479264256962
12,Q-Learning,flat,13,0.07888872650543122
12,Q-Learning,flat,14,0.08145735846174307
12,Q-Learning,flat,15,0.09703330334120205
12,Q-Learning,flat,16,0.10872069424509967
12,Q-Learning,flat,17,0.15649247063540692
12,Q-Learning,flat,18,0.1613037184183511
12,Q-Learning,flat,19,0.071188541386917
12,Q-Learning,flat,20,0.051043104663740214
12,Q-Learning,flat,21,0.02167723431830008
12,Q-Learning,flat,22,0.01877954569724887
12,Q-Learning,flat,23,0.016302336255709454
13,Q-Learning,flat,0,0.008169099225640818
13,Q-Learning,flat,1,0.0022070424816163794
13,Q-Learning,flat,2,0.008924065091545495
13,Q-Learning,flat,3,0.0143244875946129
13,Q-Learning,flat,4,0.022349164552765276
13,Q-Learning,flat,5,0.008500148085227796
13,Q-Learning,flat,6,0.03244037564493301
13,Q-Learning,flat,7,0.062424630087807326
13,Q-Learning,flat,8,0.1285142598413089
13,Q-Learning,flat,9,0.17574050041652173
13,Q-Learning,flat,10,0.08896621874416075
13,Q-Learning,flat,11,0.052330716273805346
13,Q-Learning,flat,12,0.0529943988898787
13,Q-Learning,flat,13,0.068965471472777
13,Q-Learning,flat,14,0.07154105068470293
13,Q-Learning,flat,15,0.04413272410885948
13,Q-Learning,flat,16,0.09109573061980797
13,Q-Learning,flat,17,0.1295269070383538
13,Q-Learning,flat,18,0.0808987015004345
13,Q-Learning,flat,19,0.039287209072267924
13,Q-Learning,flat,20,0.03792200732615178
13,Q-Learning,flat,21,0.033391802077958485
13,Q-Learning,flat,22,0.014700281035867922
13,Q-Learning,flat,23,0.010441386465164038
14,Q-Learning,flat,0,0.02318109882195053
14,Q-Learning,flat,1,0.01962336479076468
14,Q-Learning,flat,2,0.014857157181972856
14,Q-Learning,flat,3,0.01838293854653046
14,Q-Learning,flat,4,0.015598653601390792
14,Q-Learning,flat,5,0.003421582520252171
14,Q-Learning,flat,6,0.029209843657344414
14,Q-Learning,flat,7,0.11963162053440124
14,Q-Learning,flat,8,0.2116281629212557
14,Q-Learning,flat,9,0.21514364253583732
14,Q-Learning,flat,10,0.18273669951425547
14,Q-Learning,flat,11,0.11867728710810177
14,Q-Learning,flat,12,0.08059811215946905
14,Q-Learning,flat,13,0.05135984849411705
14,Q-Learning,flat,14,0.06095986774181798
14,Q-Learning,flat,15,0.059802300007991534
14,Q-Learning,flat,16,0.11256984311579724
14,Q-Learning,flat,17,0.1334433496937586
14,Q-Learning,flat,18,0.12740379139227134
14,Q-Learning,flat,19,0.11445777197989666
14,Q-Learning,flat,20,0.06669679690102236
14,Q-Learning,flat,21,0.04429764043293692
14,Q-Learning,flat,22,0.016497953093021406
14,Q-Learning,flat,23,0.022370502898420363
15,Q-Learning,flat,0,0.005657495923420202
15,Q-Learning,flat,1,0.004345875061510099
15,Q-Learning,flat,2,0.011281230848954129
15,Q-Learning,flat,3,0.0033112070457363826
15,Q-Learning,flat,4,0.006350035332881934
15,Q-Learning,flat,5,8.835225950769857E-4
15,Q-Learning,flat,6,0.013675424400398024
15,Q-Learning,flat,7,0.08320826719280952
15,Q-Learning,flat,8,0.1260666106626008
15,Q-Learning,flat,9,0.18415511178501254
15,Q-Learning,flat,10,0.0999691831759971
15,Q-Learning,flat,11,0.04612280037463037
15,Q-Learning,flat,12,0.02732377445214882
15,Q-Learning,flat,13,0.07155434947476504
15,Q-Learning,flat,14,0.045233133764817295
15,Q-Learning,flat,15,0.0449214455489487
15,Q-Learning,flat,16,0.057066045088613536
15,Q-Learning,flat,17,0.07476680562244564
15,Q-Learning,flat,18,0.082249723332637
15,Q-Learning,flat,19,0.06071380045394593
15,Q-Learning,flat,20,0.03261237697122554
15,Q-Learning,flat,21,0.01571055811478407
15,Q-Learning,flat,22,0.008270124733349591
15,Q-Learning,flat,23,0.011135356494277285
16,Q-Learning,flat,0,0.015633577075901312
16,Q-Learning,flat,1,0.01872268459617597
16,Q-Learning,flat,2,0.013160726002444426
16,Q-Learning,flat,3,0.017609467559434024
16,Q-Learning,flat,4,0.016435371937725273
16,Q-Learning,flat,5,0.00934636157456118
16,Q-Learning,flat,6,0.02383084258550725
16,Q-Learning,flat,7,0.0957751862237723
16,Q-Learning,flat,8,0.22437411119901868
16,Q-Learning,flat,9,0.2312974983860109
16,Q-Learning,flat,10,0.17640763224071057
16,Q-Learning,flat,11,0.1054338227404288
16,Q-Learning,flat,12,0.05646706194862445
16,Q-Learning,flat,13,0.06995088876249046
16,Q-Learning,flat,14,0.06453161070772734
16,Q-Learning,flat,15,0.05441609719599518
16,Q-Learning,flat,16,0.08339984967220869
16,Q-Learning,flat,17,0.1594242067917961
16,Q-Learning,flat,18,0.10703477248127724
16,Q-Learning,flat,19,0.05628023184839652
16,Q-Learning,flat,20,0.04288750249422074
16,Q-Learning,flat,21,0.02191520496480233
16,Q-Learning,flat,22,0.012062305052988706
16,Q-Learning,flat,23,0.007112825785165687
17,Q-Learning,flat,0,0.009056670281117615
17,Q-Learning,flat,1,0.012380041791741953
17,Q-Learning,flat,2,0.0021071834180432535
17,Q-Learning,flat,3,0.00392772059682294
17,Q-Learning,flat,4,0.0068091419716560745
17,Q-Learning,flat,5,0.006052813820240328
17,Q-Learning,flat,6,0.016174723824369498
17,Q-Learning,flat,7,0.06653132520382948
17,Q-Learning,flat,8,0.12076617363517374
17,Q-Learning,flat,9,0.16351831315063567
17,Q-Learning,flat,10,0.10758317364624513
17,Q-Learning,flat,11,0.05748972263030174
17,Q-Learning,flat,12,0.03087470194578162
17,Q-Learning,flat,13,0.04700265805585309
17,Q-Learning,flat,14,0.04677986599051511
17,Q-Learning,flat,15,0.04440310001721301
17,Q-Learning,flat,16,0.06757724223456447
17,Q-Learning,flat,17,0.08304617860114498
17,Q-Learning,flat,18,0.09010805195972756
17,Q-Learning,flat,19,0.06257058732228929
17,Q-Learning,flat,20,0.035515613789432944
17,Q-Learning,flat,21,0.005638692232954493
17,Q-Learning,flat,22,0.010444205330388291
17,Q-Learning,flat,23,0.0109898973370594
18,Q-Learning,flat,0,0.007882951909491747
18,Q-Learning,flat,1,0.011949307407511852
18,Q-Learning,flat,2,0.005715035931867742
18,Q-Learning,flat,3,0.011928688472131972
18,Q-Learning,flat,4,0.005774310064024612
18,Q-Learning,flat,5,0.007210490024035552
18,Q-Learning,flat,6,0.03640257188915405
18,Q-Learning,flat,7,0.07468931235750353
18,Q-Learning,flat,8,0.1628273199098054
18,Q-Learning,flat,9,0.28537209438725136
18,Q-Learning,flat,10,0.14472599550024223
18,Q-Learning,flat,11,0.06920281268400116
18,Q-Learning,flat,12,0.07836037693568122
18,Q-Learning,flat,13,0.05459289366932824
18,Q-Learning,flat,14,0.06127159299566749
18,Q-Learning,flat,15,0.05452030081740653
18,Q-Learning,flat,16,0.08729987568228918
18,Q-Learning,flat,17,0.10278232310668442
18,Q-Learning,flat,18,0.09712540492472566
18,Q-Learning,flat,19,0.07555800898942282
18,Q-Learning,flat,20,0.06086044519122916
18,Q-Learning,flat,21,0.03492982807191072
18,Q-Learning,flat,22,0.019174254121707188
18,Q-Learning,flat,23,0.0074580246773437164
19,Q-Learning,flat,0,0.019055024256880566
19,Q-Learning,flat,1,0.006086354659402338
